experiment,config_name,dataset,condition,condition_value,model,seed,n_train,n_test,treated_fraction_train,fit_seconds,pehe,abs_ate_error,cate_mae,cate_bias,ate_true,ate_hat,policy_value,policy_regret,optimal_policy_value,pehe_tau_q1,pehe_tau_q2,pehe_tau_q3,pehe_tau_q4,diag_treated_fraction,diag_ps_min,diag_ps_max,diag_ps_frac_below_0.1,diag_ps_frac_above_0.9,diag_ps_ks_treated_vs_control,diag_smd_mean,diag_smd_max,diag_smd_frac_above_0.1,error
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,6,168,75,0.13690476190476192,0.22863125801086426,1.234796139506181,0.879359970895583,1.0096049881373674,-0.879359970895583,4.016693170673207,3.137333199777624,5.467977141813069,0.0,5.467977141813069,1.5259988233450517,0.9466546351983867,1.3227875547266355,1.044609618300516,0.13690476190476192,0.007116581828142355,0.530171005661958,0.4523809523809524,0.0,0.5757121439280359,0.21129926645168573,0.5394648129360299,0.64,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,7,168,75,0.22023809523809523,0.22294950485229492,1.3156340901155195,0.2244032128120632,0.9970712358368647,0.2244032128120644,3.5578866081987015,3.7822898210107647,8.473696536586171,0.03906476916738377,8.512761305753555,1.6249224955131498,0.9039172501747125,1.1391422386118322,1.4887427770969015,0.22023809523809523,0.007174796155922677,0.860874264300139,0.3630952380952381,0.0,0.6158448524860739,0.2929876812998223,0.8045713428366867,0.76,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,8,168,75,0.16666666666666666,0.22271180152893066,21.069100161599255,0.1166951731423218,9.942214961168698,0.11669517314232408,10.668346257956449,10.78504143109877,56.96940377651359,1.0919123162478073,58.061316092761395,39.24162518801777,8.446600084962332,8.309286654296255,8.702008895847888,0.16666666666666666,0.024204897921953274,0.5712489847875447,0.36904761904761907,0.0,0.42142857142857143,0.2072195596752196,0.4513429465878397,0.8,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,9,168,75,0.16071428571428573,0.22590088844299316,3.3602413350016254,0.6000252716254879,2.470766850422395,-0.6000252716254889,5.304671650267495,4.704646378642007,26.2945618730752,0.2935389824669983,26.588100855542198,4.479619420755219,3.5032975674474773,2.1103584095095083,2.972048661071259,0.16071428571428573,0.009769083340147033,0.6674837270598899,0.43452380952380953,0.0,0.5279747832939322,0.2371552484090988,0.4678769139548768,0.8,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,10,168,75,0.14285714285714285,0.21357035636901855,1.340773405713754,0.588487123484553,1.0638439045226775,0.588487123484555,4.335689215411743,4.924176338896296,8.57219032416697,0.026757243909759865,8.59894756807673,1.9273131819785447,1.0519423622595172,0.7816059731775793,1.3123617567483443,0.14285714285714285,0.002128808079539213,0.5658962323561644,0.44642857142857145,0.0,0.5486111111111112,0.24317897684902362,0.5256388378602473,0.76,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,11,168,75,0.20833333333333334,0.22810077667236328,1.7740693498640965,0.16321006416086004,1.2601818716845914,-0.16321006416085915,4.390080635994342,4.226870571833482,13.440141324731833,0.11078025206326991,13.550921576795103,2.7962591258007294,0.9237995352805006,1.1240882229459321,1.5913864311946508,0.20833333333333334,0.006845058308655514,0.8081641883471629,0.3392857142857143,0.0,0.5789473684210527,0.2357170235554003,0.6302069149829221,0.72,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,12,168,75,0.21428571428571427,0.23852825164794922,18.248177387317455,4.581573561771068,12.741789851342405,4.581573561771067,8.167656931020298,12.749230492791366,83.27182402678388,1.4191522450952192,84.6909762718791,30.52266209783061,14.64657487173536,10.82116932147621,7.905421241079631,0.21428571428571427,0.024523475531000587,0.682369031163969,0.30952380952380953,0.0,0.4722222222222222,0.20363708213098164,0.5408045644241306,0.8,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,13,168,75,0.20238095238095238,0.21450471878051758,0.9066670987606994,0.08536766367832449,0.6940236504922724,0.08536766367832446,3.9256817327171536,4.011049396395478,6.247837970016093,0.0,6.247837970016093,0.7649248989065023,0.7223182807132001,0.7993889549982387,1.2192727699048038,0.20238095238095238,0.004093653223850521,0.6929405277145374,0.40476190476190477,0.0,0.6878841088674276,0.28697708330038063,0.7252839999660791,0.72,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,14,168,75,0.17261904761904762,0.2239987850189209,1.7551040822917645,0.12168788912379958,1.2509692265605525,-0.12168788912379985,3.9636861517499717,3.841998262626172,10.394026778715862,0.15471291562716516,10.548739694343027,2.718026677819275,1.6394961336818397,1.321178175305539,0.692660170371956,0.17261904761904762,0.00291730901067514,0.821229452265335,0.5119047619047619,0.0,0.6576531877945919,0.26103567766374575,0.575720751870097,0.8,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,15,168,75,0.19047619047619047,0.2395484447479248,0.8805916292980731,0.20566126605903712,0.6958109718352954,-0.20566126605903898,4.488906434591061,4.283245168532024,8.900826912840778,0.0129099120055578,8.913736824846335,0.7382831076940288,0.8541945309587887,1.0665820163054065,0.8288841018166218,0.19047619047619047,0.015615631453347623,0.7506483574791045,0.3392857142857143,0.0,0.53125,0.20185378654597066,0.4081909149077445,0.72,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,16,168,75,0.1488095238095238,0.22846341133117676,1.7348360451328764,0.22115104410281727,1.3780717482888951,0.22115104410281802,3.8251275537781826,4.046278597881,14.542358523277887,0.19299941752615624,14.735357940804043,2.530092929805723,1.6921453421432462,1.2423804399267107,1.1057527531936402,0.1488095238095238,0.005999973086641806,0.5949220338986002,0.4583333333333333,0.0,0.5843356643356643,0.23998357063078601,0.6299462344432264,0.76,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,17,168,75,0.20833333333333334,0.24495816230773926,1.2110327317633933,0.12086747977543677,0.8817108421748138,0.12086747977543769,3.7452895448900776,3.8661570246655144,12.45297760789367,0.09897212235108199,12.551949730244752,1.6078193301294053,0.8797243650498859,0.832530717394116,1.3333561547294122,0.20833333333333334,0.011670642234842366,0.6174019527276822,0.26785714285714285,0.0,0.49473684210526314,0.21784848886971678,0.4532649220631725,0.72,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,18,168,75,0.17857142857142858,0.22960996627807617,1.4386232277008455,0.051657978912514224,1.0796523433576917,-0.0516579789125119,3.9330175940637546,3.8813596151512404,11.139852817009153,0.12954379652341785,11.269396613532571,2.1959465380658094,1.2710318598505244,0.8085609298187156,1.0785047158050414,0.17857142857142858,0.020739613145301546,0.5429342935093718,0.3273809523809524,0.0,0.5043478260869565,0.21611645500461513,0.5281624404863946,0.72,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,19,168,75,0.16666666666666666,0.22054219245910645,1.1045176525504,0.26464015274805996,0.8740980788850038,-0.2646401527480587,4.182856218826348,3.9182160660782883,7.3757533401615625,0.037570118721149015,7.4133234588827115,0.9982152837039002,1.0328928132912174,1.045315755812341,1.3098828865842755,0.16666666666666666,0.006709325499866469,0.6031243564187619,0.3333333333333333,0.0,0.5,0.19735731282135183,0.4697179160250553,0.76,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,20,168,75,0.17261904761904762,0.22504472732543945,4.251327746176316,0.7167496612677189,2.560629802438044,-0.7167496612677188,4.722805469184018,4.006055807916299,20.313517395383457,0.11715889367712151,20.430676289060578,6.201087355056589,5.187421859182661,2.270904107312847,1.4967780036142713,0.17261904761904762,0.0225263410234318,0.5643628710520596,0.35714285714285715,0.0,0.4706028280823617,0.1932141443894362,0.517528017903587,0.72,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,21,168,75,0.20238095238095238,0.21755576133728027,0.776081774842577,0.01200529442557663,0.6409308764626408,-0.012005294425576872,4.107409742058923,4.095404447633347,7.262419057130651,0.014173006603476423,7.276592063734127,0.9717845431732132,0.675446060364283,0.6045148310794217,0.797177984397042,0.20238095238095238,0.018294464132123545,0.6808316661367999,0.2976190476190476,0.0,0.5395083406496927,0.2200509383142992,0.5243660576790024,0.84,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,22,168,75,0.17857142857142858,0.2146289348602295,1.752519901683059,0.2651886778718575,1.4097799527646242,0.2651886778718569,4.623469641373431,4.888658319245288,11.032142491708807,0.10645161288500482,11.138594104593812,2.165060781653041,2.039809992636409,1.2344950943433552,1.4036933187241178,0.17857142857142858,0.014969484327050218,0.6632500774360236,0.43452380952380953,0.0,0.6231884057971014,0.23566760656819263,0.41650096626275895,0.72,
sample_size,sample_size,ihdp,train_fraction,0.25,t_learner,23,168,75,0.19642857142857142,0.21881747245788574,3.751798630014494,1.3354594349664564,2.198942324496856,1.3354594349664568,2.019971662565434,3.3554310975318904,16.627981790359403,0.1581160612846766,16.78609785164408,6.828520020279447,1.744303481710233,1.527971852868335,1.9280270690403554,0.19642857142857142,0.013353321985098367,0.7426452828562079,0.3273809523809524,0.0,0.5185185185185185,0.24650423918512246,0.6150833740774362,0.76,
